s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive,w_PE_Active,w_PE_Passive
-66.25,-66.125,-7.44140625,-6.8515625,-67.0625,-69.5625,-4.51171875,-3.9375,-0.125,2.5,-0.58984375,-0.57421875
-57.4375,-60.5,-5.86328125,-6.7578125,-61.65625,-62.75,-3.64453125,-5.0,3.0625,1.09375,0.89453125,1.35546875
-60.875,-59.71875,-7.65234375,-8.1875,-59.15625,-62.5,-4.32421875,-4.94921875,-1.15625,3.34375,0.53515625,0.625
-69.4375,-66.25,-13.15625,-13.4296875,-70.875,-74.5625,-5.44140625,-6.1875,-3.1875,3.6875,0.2734375,0.74609375
-57.375,-55.0625,-5.45703125,-5.8359375,-55.21875,-62.125,-4.265625,-5.08984375,-2.3125,6.90625,0.37890625,0.82421875
-62.0625,-63.625,-7.68359375,-8.125,-62.71875,-64.0625,-4.3125,-4.7734375,1.5625,1.34375,0.44140625,0.4609375
-55.875,-56.84375,-6.08984375,-6.421875,-57.5,-59.21875,-4.3125,-4.5703125,0.96875,1.71875,0.33203125,0.2578125
-65.375,-64.625,-9.765625,-10.3125,-70.5625,-71.25,-5.51171875,-5.8359375,-0.75,0.6875,0.546875,0.32421875
-62.625,-57.15625,-8.046875,-8.296875,-57.46875,-58.90625,-5.45703125,-5.421875,-5.46875,1.4375,0.25,-0.03515625
-72.25,-73.0,-9.3671875,-9.90625,-74.0625,-76.625,-5.48828125,-5.99609375,0.75,2.5625,0.5390625,0.5078125
-60.4375,-62.65625,-6.796875,-7.4609375,-57.34375,-59.15625,-6.9140625,-7.21484375,2.21875,1.8125,0.6640625,0.30078125
-57.0625,-56.875,-4.90625,-5.171875,-60.4375,-63.5625,-3.615234375,-4.3046875,-0.1875,3.125,0.265625,0.689453125
-73.0,-75.25,-7.97265625,-8.90625,-68.875,-72.875,-5.6796875,-6.08203125,2.25,4.0,0.93359375,0.40234375
-60.46875,-58.34375,-6.9140625,-7.1875,-55.15625,-59.96875,-4.18359375,-4.55859375,-2.125,4.8125,0.2734375,0.375
-56.0625,-58.375,-8.171875,-8.4765625,-60.9375,-63.6875,-6.80078125,-7.5,2.3125,2.75,0.3046875,0.69921875
-64.0,-62.3125,-8.859375,-8.46875,-65.5,-69.0,-4.84375,-5.6875,-1.6875,3.5,-0.390625,0.84375
-58.75,-60.3125,-5.86328125,-6.51953125,-60.15625,-64.5625,-4.53125,-4.84375,1.5625,4.40625,0.65625,0.3125
-67.1875,-66.4375,-7.5625,-8.0859375,-67.125,-69.5,-5.1640625,-5.8359375,-0.75,2.375,0.5234375,0.671875
-61.625,-62.5,-10.6484375,-9.96875,-64.625,-67.9375,-5.18359375,-5.453125,0.875,3.3125,-0.6796875,0.26953125
-65.3125,-65.25,-6.02734375,-6.5859375,-67.0625,-72.0625,-5.42578125,-6.078125,-0.0625,5.0,0.55859375,0.65234375
-58.375,-58.375,-7.40234375,-7.93359375,-65.125,-68.125,-5.34765625,-5.4140625,0.0,3.0,0.53125,0.06640625
-59.53125,-61.5,-11.2890625,-11.75,-64.3125,-65.6875,-4.64453125,-5.18359375,1.96875,1.375,0.4609375,0.5390625
-57.28125,-56.40625,-6.19921875,-6.05859375,-57.65625,-62.4375,-6.08984375,-6.51171875,-0.875,4.78125,-0.140625,0.421875
-62.75,-65.0,-5.99609375,-5.66015625,-60.53125,-65.875,-5.1015625,-5.4140625,2.25,5.34375,-0.3359375,0.3125
-55.6875,-53.6875,-6.5703125,-6.40625,-58.34375,-60.28125,-4.0390625,-2.974609375,-2.0,1.9375,-0.1640625,-1.064453125
-56.78125,-62.125,-9.1875,-10.3671875,-66.0,-65.4375,-4.578125,-3.79296875,5.34375,-0.5625,1.1796875,-0.78515625
-57.1875,-55.1875,-10.5546875,-10.703125,-58.25,-64.0625,-5.1796875,-5.83984375,-2.0,5.8125,0.1484375,0.66015625
-69.6875,-65.1875,-7.3671875,-7.375,-69.0,-73.3125,-5.171875,-5.62109375,-4.5,4.3125,0.0078125,0.44921875
-67.8125,-65.875,-7.99609375,-8.1171875,-64.875,-69.75,-5.6953125,-5.99609375,-1.9375,4.875,0.12109375,0.30078125
-59.40625,-59.8125,-7.8984375,-8.03125,-61.78125,-65.3125,-5.34375,-6.03125,0.40625,3.53125,0.1328125,0.6875
-59.96875,-62.6875,-8.109375,-8.90625,-68.8125,-70.25,-3.904296875,-3.474609375,2.71875,1.4375,0.796875,-0.4296875
-60.65625,-60.28125,-7.6640625,-8.3125,-70.1875,-73.0,-4.23046875,-5.18359375,-0.375,2.8125,0.6484375,0.953125
-59.40625,-59.5,-6.5859375,-7.046875,-69.1875,-71.875,-3.853515625,-3.7890625,0.09375,2.6875,0.4609375,-0.064453125
-68.125,-67.0,-8.6328125,-9.53125,-68.75,-72.625,-5.6484375,-6.12109375,-1.125,3.875,0.8984375,0.47265625
-59.84375,-58.625,-10.0390625,-9.8203125,-62.53125,-68.6875,-4.98828125,-5.91796875,-1.21875,6.15625,-0.21875,0.9296875
-81.5625,-80.75,-7.34765625,-8.0546875,-79.625,-85.875,-5.0625,-5.97265625,-0.8125,6.25,0.70703125,0.91015625
-63.125,-67.4375,-7.3515625,-8.78125,-68.625,-69.25,-5.76953125,-6.37890625,4.3125,0.625,1.4296875,0.609375
-69.25,-69.75,-6.375,-6.375,-70.5625,-72.5,-5.41015625,-5.6328125,0.5,1.9375,0.0,0.22265625
-55.28125,-53.03125,-6.8125,-6.97265625,-61.4375,-68.0625,-5.1796875,-6.328125,-2.25,6.625,0.16015625,1.1484375
-62.625,-61.375,-6.71875,-7.78515625,-66.5625,-69.5,-4.4609375,-3.6484375,-1.25,2.9375,1.06640625,-0.8125
-56.15625,-61.25,-9.0,-9.96875,-61.5625,-61.65625,-3.310546875,-3.3828125,5.09375,0.09375,0.96875,0.072265625
-66.625,-66.25,-10.734375,-10.6640625,-62.84375,-64.0625,-4.5625,-3.458984375,-0.375,1.21875,-0.0703125,-1.103515625
-65.25,-64.5625,-10.4140625,-10.6015625,-69.1875,-70.9375,-5.1875,-5.75,-0.6875,1.75,0.1875,0.5625
-66.1875,-66.9375,-8.4453125,-8.734375,-65.5625,-69.3125,-4.6484375,-5.09765625,0.75,3.75,0.2890625,0.44921875
-60.4375,-57.46875,-17.1875,-16.703125,-56.46875,-62.78125,-3.962890625,-4.1328125,-2.96875,6.3125,-0.484375,0.169921875
-64.375,-68.5625,-7.4921875,-8.9296875,-65.625,-67.625,-5.6171875,-5.23046875,4.1875,2.0,1.4375,-0.38671875
-56.625,-59.6875,-9.1953125,-9.90625,-60.46875,-64.0625,-7.6796875,-7.47265625,3.0625,3.59375,0.7109375,-0.20703125
-56.5625,-55.75,-7.05859375,-7.47265625,-61.53125,-64.6875,-3.849609375,-3.87109375,-0.8125,3.15625,0.4140625,0.021484375
-65.875,-66.4375,-7.28515625,-7.71875,-66.0,-69.125,-3.734375,-4.54296875,0.5625,3.125,0.43359375,0.80859375
-63.75,-65.3125,-7.33203125,-7.80859375,-63.4375,-66.0,-4.046875,-4.6796875,1.5625,2.5625,0.4765625,0.6328125
-59.53125,-59.125,-10.5703125,-10.2109375,-58.46875,-62.28125,-4.53515625,-4.96875,-0.40625,3.8125,-0.359375,0.43359375
-61.15625,-60.15625,-8.1171875,-8.125,-73.875,-77.1875,-5.8828125,-7.03125,-1.0,3.3125,0.0078125,1.1484375
-65.0,-64.4375,-3.81640625,-4.30859375,-67.0625,-73.125,-3.896484375,-4.890625,-0.5625,6.0625,0.4921875,0.994140625
-58.9375,-60.34375,-9.390625,-10.546875,-63.28125,-66.125,-4.68359375,-5.03125,1.40625,2.84375,1.15625,0.34765625
-64.4375,-66.9375,-11.921875,-13.6875,-64.375,-68.3125,-5.015625,-4.63671875,2.5,3.9375,1.765625,-0.37890625
-66.3125,-66.5,-6.76953125,-7.26953125,-67.75,-70.5,-4.7421875,-4.73828125,0.1875,2.75,0.5,-0.00390625
-62.65625,-61.75,-11.0859375,-12.0,-61.40625,-68.375,-4.2109375,-5.4140625,-0.90625,6.96875,0.9140625,1.203125
-69.25,-69.75,-6.9140625,-7.578125,-67.8125,-70.375,-5.10546875,-5.87109375,0.5,2.5625,0.6640625,0.765625
-65.625,-65.5625,-5.34375,-5.7890625,-69.5625,-72.6875,-4.40234375,-4.95703125,-0.0625,3.125,0.4453125,0.5546875
-68.1875,-68.8125,-8.6640625,-8.890625,-61.46875,-63.0625,-4.30859375,-4.5234375,0.625,1.59375,0.2265625,0.21484375
-73.8125,-74.5625,-7.79296875,-8.15625,-74.8125,-77.0,-7.515625,-7.43359375,0.75,2.1875,0.36328125,-0.08203125
-66.0625,-67.3125,-7.234375,-7.63671875,-66.625,-67.375,-5.99609375,-5.55859375,1.25,0.75,0.40234375,-0.4375
-55.71875,-57.09375,-6.52734375,-7.43359375,-55.0,-57.53125,-4.52734375,-4.3671875,1.375,2.53125,0.90625,-0.16015625
-65.3125,-65.0625,-7.19140625,-7.4765625,-70.875,-70.75,-5.0234375,-4.90234375,-0.25,-0.125,0.28515625,-0.12109375
-60.78125,-61.15625,-10.78125,-11.5390625,-61.28125,-64.6875,-3.68359375,-4.078125,0.375,3.40625,0.7578125,0.39453125
-58.5625,-58.03125,-7.703125,-7.8046875,-61.53125,-65.9375,-4.421875,-4.94921875,-0.53125,4.40625,0.1015625,0.52734375
-68.5625,-67.0,-16.421875,-16.453125,-65.25,-70.4375,-8.359375,-8.515625,-1.5625,5.1875,0.03125,0.15625
-55.78125,-57.3125,-7.9375,-7.921875,-59.90625,-63.53125,-5.60546875,-5.9765625,1.53125,3.625,-0.015625,0.37109375
-62.0625,-59.125,-7.40234375,-7.53515625,-59.9375,-67.3125,-4.8125,-5.55078125,-2.9375,7.375,0.1328125,0.73828125
-61.3125,-64.6875,-6.6015625,-7.9296875,-66.25,-65.9375,-5.5625,-5.9296875,3.375,-0.3125,1.328125,0.3671875
-66.1875,-64.875,-8.8046875,-8.890625,-66.4375,-68.25,-4.359375,-5.14453125,-1.3125,1.8125,0.0859375,0.78515625
-62.65625,-64.0,-12.5859375,-13.7734375,-65.4375,-66.75,-4.23046875,-4.890625,1.34375,1.3125,1.1875,0.66015625
-69.125,-64.25,-8.09375,-7.6484375,-63.09375,-71.6875,-5.1171875,-5.40234375,-4.875,8.59375,-0.4453125,0.28515625
-61.28125,-59.625,-9.6328125,-10.265625,-65.9375,-68.5625,-5.1640625,-5.26171875,-1.65625,2.625,0.6328125,0.09765625
-62.125,-62.5625,-5.40234375,-5.8828125,-64.3125,-66.375,-4.25390625,-4.21875,0.4375,2.0625,0.48046875,-0.03515625
-65.1875,-66.375,-6.91015625,-7.171875,-64.9375,-65.75,-4.09375,-4.55859375,1.1875,0.8125,0.26171875,0.46484375
-63.15625,-64.25,-11.3203125,-11.6640625,-62.65625,-65.375,-6.046875,-6.6015625,1.09375,2.71875,0.34375,0.5546875
-59.15625,-61.375,-7.86328125,-8.546875,-59.21875,-61.1875,-4.96484375,-4.96484375,2.21875,1.96875,0.68359375,0.0
-62.34375,-65.1875,-10.5546875,-12.1015625,-58.875,-59.1875,-4.76171875,-4.0625,2.84375,0.3125,1.546875,-0.69921875
-58.375,-56.03125,-6.8828125,-7.24609375,-60.6875,-68.1875,-3.89453125,-4.58984375,-2.34375,7.5,0.36328125,0.6953125
-65.125,-64.625,-7.984375,-8.8046875,-61.03125,-66.3125,-4.0,-4.1640625,-0.5,5.28125,0.8203125,0.1640625
-68.6875,-67.8125,-8.2109375,-8.5,-72.625,-76.1875,-4.42578125,-4.8828125,-0.875,3.5625,0.2890625,0.45703125
-62.1875,-61.375,-11.6171875,-11.734375,-60.75,-66.1875,-4.84765625,-5.71875,-0.8125,5.4375,0.1171875,0.87109375
-61.46875,-61.3125,-7.51171875,-6.72265625,-60.375,-67.1875,-4.765625,-5.71484375,-0.15625,6.8125,-0.7890625,0.94921875
-61.125,-57.53125,-10.4453125,-9.6328125,-55.03125,-62.5,-4.515625,-4.25,-3.59375,7.46875,-0.8125,-0.265625
-51.3125,-51.71875,-12.140625,-12.4609375,-51.9375,-56.0,-5.1171875,-4.1484375,0.40625,4.0625,0.3203125,-0.96875
-69.125,-70.875,-6.625,-7.21875,-67.9375,-71.3125,-4.77734375,-5.52734375,1.75,3.375,0.59375,0.75
-58.09375,-58.5625,-9.578125,-9.1796875,-60.5,-62.15625,-5.75390625,-6.82421875,0.46875,1.65625,-0.3984375,1.0703125
-54.46875,-56.6875,-9.4765625,-9.4375,-57.40625,-61.34375,-4.14453125,-5.12109375,2.21875,3.9375,-0.0390625,0.9765625
-58.5,-60.59375,-8.328125,-8.1015625,-62.78125,-65.75,-4.51171875,-5.26171875,2.09375,2.96875,-0.2265625,0.75
-59.96875,-64.25,-7.546875,-9.140625,-60.46875,-61.0625,-4.1328125,-4.3984375,4.28125,0.59375,1.59375,0.265625
-56.15625,-56.21875,-9.328125,-9.140625,-57.875,-60.75,-5.93359375,-7.015625,0.0625,2.875,-0.1875,1.08203125
-72.9375,-71.6875,-7.15625,-7.44921875,-66.6875,-67.75,-4.82421875,-5.09765625,-1.25,1.0625,0.29296875,0.2734375
-67.875,-69.5625,-6.71875,-7.33203125,-69.625,-70.5625,-4.98828125,-5.2890625,1.6875,0.9375,0.61328125,0.30078125
-61.84375,-66.3125,-6.23828125,-6.4921875,-63.375,-63.78125,-4.109375,-3.44140625,4.46875,0.40625,0.25390625,-0.66796875
-63.0,-63.0625,-6.96484375,-6.9609375,-60.0,-62.3125,-5.44921875,-5.44140625,0.0625,2.3125,-0.00390625,-0.0078125
-59.71875,-58.46875,-6.8515625,-7.52734375,-60.34375,-66.8125,-3.974609375,-4.2265625,-1.25,6.46875,0.67578125,0.251953125
-66.0625,-66.9375,-16.703125,-17.140625,-68.3125,-71.8125,-4.97265625,-4.71875,0.875,3.5,0.4375,-0.25390625
-62.28125,-61.90625,-11.1171875,-11.4296875,-63.375,-67.4375,-3.935546875,-3.513671875,-0.375,4.0625,0.3125,-0.421875
-64.875,-65.8125,-11.21875,-10.828125,-61.28125,-61.5625,-4.7890625,-4.19921875,0.9375,0.28125,-0.390625,-0.58984375
-64.25,-64.625,-6.86328125,-7.1328125,-68.625,-71.5625,-4.421875,-5.015625,0.375,2.9375,0.26953125,0.59375
-62.25,-62.96875,-9.65625,-9.1328125,-63.25,-69.4375,-3.529296875,-3.810546875,0.71875,6.1875,-0.5234375,0.28125
-73.5,-76.25,-10.21875,-11.2578125,-66.3125,-68.8125,-3.947265625,-4.6640625,2.75,2.5,1.0390625,0.716796875
-58.875,-59.375,-10.75,-11.21875,-57.5,-62.875,-3.8046875,-3.9140625,0.5,5.375,0.46875,0.109375
-61.78125,-62.6875,-10.234375,-11.78125,-59.625,-63.6875,-4.96875,-5.47265625,0.90625,4.0625,1.546875,0.50390625
-53.78125,-54.625,-6.0859375,-6.27734375,-54.78125,-57.28125,-4.55859375,-4.65234375,0.84375,2.5,0.19140625,0.09375
-55.34375,-49.71875,-11.328125,-10.734375,-50.875,-58.84375,-4.97265625,-5.1640625,-5.625,7.96875,-0.59375,0.19140625
-58.34375,-61.0625,-8.5390625,-9.171875,-57.875,-60.21875,-3.984375,-4.87109375,2.71875,2.34375,0.6328125,0.88671875
-58.0625,-59.0,-7.73046875,-8.0,-62.96875,-67.1875,-4.73828125,-5.10546875,0.9375,4.21875,0.26953125,0.3671875
-58.53125,-60.21875,-4.9765625,-5.23046875,-62.1875,-65.875,-5.58984375,-6.17578125,1.6875,3.6875,0.25390625,0.5859375
-58.71875,-59.4375,-12.046875,-12.8671875,-56.28125,-60.4375,-3.15625,-4.09765625,0.71875,4.15625,0.8203125,0.94140625
-56.5,-57.84375,-7.27734375,-7.203125,-61.84375,-60.3125,-3.234375,-3.708984375,1.34375,-1.53125,-0.07421875,0.474609375
-64.5625,-63.21875,-6.01953125,-6.609375,-64.5625,-72.125,-5.26171875,-6.8125,-1.34375,7.5625,0.58984375,1.55078125
-63.78125,-60.96875,-7.31640625,-7.1796875,-60.75,-65.125,-4.18359375,-4.69921875,-2.8125,4.375,-0.13671875,0.515625
-64.75,-64.1875,-6.06640625,-6.33984375,-63.90625,-66.5,-3.986328125,-5.6015625,-0.5625,2.59375,0.2734375,1.615234375
-56.90625,-57.15625,-8.4765625,-8.4765625,-59.5,-61.40625,-4.1015625,-3.90234375,0.25,1.90625,0.0,-0.19921875
-65.75,-62.21875,-7.171875,-7.29296875,-64.3125,-66.5625,-4.5546875,-5.4375,-3.53125,2.25,0.12109375,0.8828125
-65.8125,-66.875,-14.3828125,-14.96875,-74.125,-76.0,-5.62109375,-6.0078125,1.0625,1.875,0.5859375,0.38671875
-68.3125,-68.875,-7.27734375,-8.59375,-70.125,-76.4375,-5.08984375,-5.36328125,0.5625,6.3125,1.31640625,0.2734375
-61.71875,-61.0,-8.375,-8.375,-58.53125,-61.90625,-5.6328125,-5.671875,-0.71875,3.375,0.0,0.0390625
-59.125,-57.625,-17.5,-17.359375,-57.84375,-60.5625,-4.41796875,-4.640625,-1.5,2.71875,-0.140625,0.22265625
-55.40625,-61.65625,-4.65625,-5.55078125,-59.5625,-57.75,-4.9765625,-4.9609375,6.25,-1.8125,0.89453125,-0.015625
-57.75,-60.0,-10.1953125,-9.609375,-62.9375,-64.9375,-3.216796875,-3.408203125,2.25,2.0,-0.5859375,0.19140625
-55.90625,-54.75,-8.25,-8.0234375,-56.40625,-62.84375,-5.57421875,-6.34765625,-1.15625,6.4375,-0.2265625,0.7734375
-64.5,-65.1875,-9.8046875,-10.375,-65.25,-68.6875,-5.7265625,-5.26171875,0.6875,3.4375,0.5703125,-0.46484375
-57.875,-58.5,-6.92578125,-7.35546875,-56.9375,-63.78125,-5.2265625,-7.08203125,0.625,6.84375,0.4296875,1.85546875
-61.0625,-63.21875,-11.2109375,-12.296875,-63.28125,-66.5625,-6.1640625,-6.58984375,2.15625,3.28125,1.0859375,0.42578125
-65.625,-61.375,-9.4921875,-9.0390625,-65.4375,-72.8125,-6.54296875,-7.26953125,-4.25,7.375,-0.453125,0.7265625
-63.28125,-64.3125,-14.2890625,-14.4609375,-66.25,-68.6875,-6.421875,-6.140625,1.03125,2.4375,0.171875,-0.28125
-59.53125,-59.9375,-8.9921875,-9.15625,-59.0,-64.5,-4.22265625,-5.1171875,0.40625,5.5,0.1640625,0.89453125
-56.3125,-56.8125,-7.7578125,-7.92578125,-62.3125,-64.8125,-4.3984375,-5.20703125,0.5,2.5,0.16796875,0.80859375
-64.8125,-64.375,-9.5625,-9.640625,-65.3125,-72.0625,-6.06640625,-7.12109375,-0.4375,6.75,0.078125,1.0546875
-62.84375,-61.5625,-10.984375,-11.3515625,-63.375,-70.1875,-5.265625,-6.07421875,-1.28125,6.8125,0.3671875,0.80859375
-61.59375,-64.3125,-7.375,-8.0390625,-72.25,-74.3125,-4.81640625,-5.67578125,2.71875,2.0625,0.6640625,0.859375
-73.375,-67.5625,-12.6640625,-12.28125,-68.5625,-76.875,-5.71484375,-5.58984375,-5.8125,8.3125,-0.3828125,-0.125
-62.1875,-62.65625,-10.9296875,-11.1953125,-65.4375,-67.9375,-7.45703125,-7.953125,0.46875,2.5,0.265625,0.49609375
-59.3125,-61.875,-9.0078125,-9.7890625,-67.625,-65.125,-5.71484375,-5.88671875,2.5625,-2.5,0.78125,0.171875
-54.875,-58.375,-9.3828125,-9.40625,-56.625,-59.28125,-3.740234375,-4.32421875,3.5,2.65625,0.0234375,0.583984375
-58.9375,-56.28125,-9.125,-9.1640625,-55.25,-62.5,-4.2109375,-4.7890625,-2.65625,7.25,0.0390625,0.578125
-69.375,-71.9375,-8.953125,-9.2109375,-72.0,-74.8125,-7.97265625,-7.796875,2.5625,2.8125,0.2578125,-0.17578125
-51.90625,-53.09375,-12.25,-11.671875,-60.5625,-60.34375,-4.32421875,-4.40234375,1.1875,-0.21875,-0.578125,0.078125
-63.25,-62.5625,-5.99609375,-6.3046875,-64.8125,-67.875,-5.140625,-5.7265625,-0.6875,3.0625,0.30859375,0.5859375
-62.84375,-62.1875,-14.46875,-14.7109375,-61.875,-65.125,-4.1484375,-4.5546875,-0.65625,3.25,0.2421875,0.40625
-53.0625,-54.0625,-9.0625,-9.3671875,-59.25,-60.625,-5.88671875,-6.15234375,1.0,1.375,0.3046875,0.265625
-54.6875,-56.46875,-11.0859375,-10.6328125,-58.59375,-61.1875,-5.203125,-5.578125,1.78125,2.59375,-0.453125,0.375
-63.0625,-65.5,-9.8125,-10.46875,-66.0,-68.1875,-3.76171875,-4.2109375,2.4375,2.1875,0.65625,0.44921875
-60.28125,-62.75,-5.671875,-5.6953125,-63.625,-65.875,-5.54296875,-5.296875,2.46875,2.25,0.0234375,-0.24609375
-57.4375,-61.1875,-8.859375,-9.765625,-61.3125,-59.8125,-4.8671875,-5.140625,3.75,-1.5,0.90625,0.2734375
-62.09375,-58.3125,-5.69140625,-5.68359375,-54.5,-61.0625,-3.900390625,-3.900390625,-3.78125,6.5625,-0.0078125,0.0
-64.9375,-63.71875,-6.73828125,-7.0234375,-65.0625,-68.25,-5.57421875,-6.484375,-1.21875,3.1875,0.28515625,0.91015625
-67.0,-65.875,-7.125,-7.62890625,-67.375,-69.8125,-6.35546875,-6.0078125,-1.125,2.4375,0.50390625,-0.34765625
-62.09375,-62.09375,-10.1328125,-10.4140625,-67.125,-70.875,-3.9453125,-4.5703125,0.0,3.75,0.28125,0.625
-60.96875,-60.90625,-9.5078125,-10.3671875,-67.0625,-72.6875,-4.5625,-5.4140625,-0.0625,5.625,0.859375,0.8515625
-57.28125,-57.84375,-8.0703125,-8.2734375,-64.3125,-68.125,-3.845703125,-3.37109375,0.5625,3.8125,0.203125,-0.474609375
-56.53125,-62.25,-5.49609375,-6.53125,-63.5,-63.21875,-4.7734375,-5.34765625,5.71875,-0.28125,1.03515625,0.57421875
-67.8125,-67.625,-8.171875,-8.5625,-59.875,-65.0625,-5.984375,-6.9296875,-0.1875,5.1875,0.390625,0.9453125
-70.25,-68.9375,-5.71484375,-5.79296875,-69.625,-76.9375,-6.33203125,-6.51171875,-1.3125,7.3125,0.078125,0.1796875
-66.25,-66.5625,-6.33203125,-6.73828125,-68.625,-71.0625,-4.73046875,-4.078125,0.3125,2.4375,0.40625,-0.65234375
-59.40625,-59.90625,-6.31640625,-6.50390625,-59.8125,-62.0625,-4.79296875,-4.87890625,0.5,2.25,0.1875,0.0859375
-56.9375,-63.15625,-9.2265625,-10.4296875,-60.40625,-63.96875,-5.16796875,-6.05859375,6.21875,3.5625,1.203125,0.890625
-70.75,-67.1875,-9.203125,-9.1484375,-70.6875,-76.5,-6.984375,-7.09375,-3.5625,5.8125,-0.0546875,0.109375
-61.09375,-62.15625,-5.734375,-6.15625,-58.59375,-63.5,-4.41015625,-5.671875,1.0625,4.90625,0.421875,1.26171875
-62.53125,-62.0,-11.34375,-11.0859375,-60.15625,-68.25,-5.5390625,-6.296875,-0.53125,8.09375,-0.2578125,0.7578125
-62.875,-65.0,-8.046875,-8.203125,-67.3125,-71.1875,-4.6015625,-6.359375,2.125,3.875,0.15625,1.7578125
-56.5,-56.46875,-7.64453125,-8.046875,-59.03125,-62.0,-5.04296875,-5.73828125,-0.03125,2.96875,0.40234375,0.6953125
-68.4375,-66.9375,-7.2109375,-7.53125,-70.4375,-75.125,-8.0625,-8.203125,-1.5,4.6875,0.3203125,0.140625
-63.5,-65.6875,-5.1015625,-5.89453125,-68.0625,-69.75,-4.32421875,-5.4296875,2.1875,1.6875,0.79296875,1.10546875
-53.4375,-53.6875,-9.0234375,-9.578125,-55.875,-58.59375,-4.58203125,-4.79296875,0.25,2.71875,0.5546875,0.2109375
-57.125,-54.8125,-7.1875,-7.3671875,-54.375,-59.8125,-3.625,-4.25390625,-2.3125,5.4375,0.1796875,0.62890625
-70.5625,-75.0,-6.890625,-7.32421875,-77.875,-80.8125,-4.28515625,-4.67578125,4.4375,2.9375,0.43359375,0.390625
-60.03125,-62.5625,-5.41796875,-5.390625,-59.84375,-62.3125,-3.927734375,-4.7734375,2.53125,2.46875,-0.02734375,0.845703125
-53.25,-56.875,-5.453125,-4.171875,-58.96875,-59.28125,-3.98046875,-4.96484375,3.625,0.3125,-1.28125,0.984375
-58.96875,-59.53125,-8.9921875,-8.84375,-61.6875,-65.0625,-5.57421875,-6.37109375,0.5625,3.375,-0.1484375,0.796875
-59.34375,-60.53125,-7.82421875,-8.28125,-56.65625,-60.8125,-5.71484375,-5.89453125,1.1875,4.15625,0.45703125,0.1796875
-59.375,-62.03125,-7.046875,-8.078125,-61.75,-64.25,-4.93359375,-5.14453125,2.65625,2.5,1.03125,0.2109375
-64.875,-64.5625,-7.16015625,-7.42578125,-62.6875,-63.15625,-4.25,-3.33203125,-0.3125,0.46875,0.265625,-0.91796875
-57.1875,-60.90625,-10.6796875,-12.8984375,-62.28125,-61.40625,-3.548828125,-4.68359375,3.71875,-0.875,2.21875,1.134765625
-61.1875,-61.78125,-6.72265625,-6.67578125,-70.4375,-70.1875,-5.80859375,-6.4375,0.59375,-0.25,-0.046875,0.62890625
-62.4375,-64.6875,-6.09765625,-6.83984375,-64.1875,-66.6875,-4.19921875,-4.53125,2.25,2.5,0.7421875,0.33203125
-59.28125,-59.1875,-6.11328125,-6.1796875,-59.4375,-64.6875,-4.97265625,-5.5859375,-0.09375,5.25,0.06640625,0.61328125
-59.84375,-61.84375,-7.48046875,-9.4453125,-61.25,-64.5625,-4.1953125,-5.23828125,2.0,3.3125,1.96484375,1.04296875
-77.75,-76.9375,-7.5078125,-7.62109375,-76.4375,-78.0625,-5.16015625,-5.40234375,-0.8125,1.625,0.11328125,0.2421875
-55.4375,-56.59375,-12.6875,-12.984375,-56.4375,-57.0625,-4.87109375,-5.19140625,1.15625,0.625,0.296875,0.3203125
-67.125,-68.6875,-9.2109375,-9.1171875,-70.6875,-71.875,-4.09765625,-4.3125,1.5625,1.1875,-0.09375,0.21484375
-58.15625,-58.625,-8.1640625,-8.578125,-59.375,-63.21875,-6.5703125,-6.83984375,0.46875,3.84375,0.4140625,0.26953125
-72.3125,-75.0,-7.61328125,-7.80859375,-71.6875,-74.25,-4.98828125,-5.15234375,2.6875,2.5625,0.1953125,0.1640625
-61.34375,-60.5,-12.7734375,-13.3671875,-63.53125,-68.125,-4.03515625,-4.1953125,-0.84375,4.59375,0.59375,0.16015625
-58.3125,-56.4375,-6.19921875,-6.3125,-58.0,-59.53125,-4.875,-4.46875,-1.875,1.53125,0.11328125,-0.40625
-58.3125,-58.125,-9.3046875,-9.21875,-57.28125,-63.03125,-5.265625,-5.66015625,-0.1875,5.75,-0.0859375,0.39453125
-60.3125,-62.25,-5.421875,-6.68359375,-58.46875,-60.375,-4.37890625,-4.09765625,1.9375,1.90625,1.26171875,-0.28125
-56.75,-57.0,-10.7890625,-10.6171875,-59.40625,-63.03125,-5.1796875,-5.6640625,0.25,3.625,-0.171875,0.484375
-79.5,-77.25,-8.515625,-8.6171875,-76.4375,-79.125,-6.93359375,-7.40625,-2.25,2.6875,0.1015625,0.47265625
-62.46875,-57.9375,-11.5703125,-11.3203125,-59.03125,-63.71875,-4.3671875,-3.904296875,-4.53125,4.6875,-0.25,-0.462890625
-52.21875,-53.28125,-8.8828125,-8.7890625,-56.59375,-59.21875,-3.669921875,-4.0,1.0625,2.625,-0.09375,0.330078125
-54.53125,-55.6875,-12.7890625,-12.78125,-57.96875,-60.3125,-4.21484375,-4.10546875,1.15625,2.34375,-0.0078125,-0.109375
-59.9375,-61.375,-6.34765625,-6.3046875,-61.875,-63.71875,-3.26953125,-3.48046875,1.4375,1.84375,-0.04296875,0.2109375
