s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-54.875,-54.375,-5.48828125,-5.22265625,-55.21875,-58.15625,-5.6015625,-5.66796875,-0.5,2.9375
-63.8125,-66.125,-6.0390625,-6.28125,-66.8125,-67.0,-2.794921875,-2.87109375,2.3125,0.1875
-69.6875,-71.5625,-6.21484375,-6.453125,-71.25,-71.0625,-6.12890625,-6.12890625,1.875,-0.1875
-79.9375,-81.125,-3.56640625,-3.896484375,-78.0,-77.3125,-3.916015625,-4.2265625,1.1875,-0.6875
-71.8125,-73.6875,-7.6875,-7.984375,-74.1875,-75.25,-7.26953125,-7.328125,1.875,1.0625
-58.9375,-58.875,-6.46875,-6.75390625,-62.78125,-66.6875,-6.08984375,-6.375,-0.0625,3.90625
-76.75,-76.625,-9.25,-9.515625,-78.125,-80.4375,-5.6953125,-5.87890625,-0.125,2.3125
-60.5625,-64.125,-4.3125,-4.52734375,-63.28125,-62.25,-4.76171875,-4.796875,3.5625,-1.03125
-71.1875,-72.0,-6.2421875,-5.98046875,-74.6875,-75.25,-4.84375,-4.8984375,0.8125,0.5625
-63.96875,-65.8125,-7.0703125,-7.33203125,-67.6875,-68.375,-3.888671875,-4.16015625,1.84375,0.6875
-69.0625,-68.25,-8.7109375,-8.53125,-67.625,-73.6875,-5.4765625,-5.45703125,-0.8125,6.0625
-62.15625,-66.3125,-6.4921875,-6.82421875,-67.4375,-67.5625,-3.49609375,-3.513671875,4.15625,0.125
-66.25,-67.4375,-3.68359375,-4.32421875,-68.6875,-70.125,-5.984375,-6.1015625,1.1875,1.4375
-60.0625,-61.09375,-8.515625,-8.6796875,-64.1875,-65.8125,-5.2578125,-5.3671875,1.03125,1.625
-66.0625,-66.375,-5.89453125,-5.8046875,-68.4375,-70.3125,-7.51953125,-8.2109375,0.3125,1.875
-64.125,-64.8125,-7.22265625,-7.453125,-68.9375,-69.6875,-4.38671875,-4.48046875,0.6875,0.75
-67.5625,-69.6875,-7.2578125,-7.51953125,-73.25,-72.5,-3.63671875,-3.814453125,2.125,-0.75
-70.4375,-72.0625,-4.453125,-4.64453125,-75.9375,-77.0,-5.10546875,-5.34765625,1.625,1.0625
-76.9375,-78.5625,-4.98046875,-4.8359375,-79.0,-78.5625,-7.15234375,-7.359375,1.625,-0.4375
-74.0,-73.5625,-5.6875,-5.85546875,-75.6875,-77.375,-3.634765625,-3.806640625,-0.4375,1.6875
-70.75,-72.4375,-9.6328125,-9.5078125,-76.875,-76.3125,-6.3984375,-6.4375,1.6875,-0.5625
-64.6875,-64.4375,-4.828125,-4.9140625,-68.1875,-69.5625,-6.10546875,-6.23828125,-0.25,1.375
-60.8125,-63.1875,-8.0703125,-8.1875,-65.8125,-66.9375,-5.671875,-5.87109375,2.375,1.125
-61.96875,-65.375,-8.890625,-8.90625,-64.5,-65.3125,-4.51953125,-4.609375,3.40625,0.8125
-64.3125,-65.75,-6.671875,-6.81640625,-67.625,-68.125,-5.4296875,-5.53515625,1.4375,0.5
-68.3125,-69.4375,-8.4765625,-8.3125,-70.75,-71.125,-5.15625,-5.1875,1.125,0.375
-66.625,-65.8125,-5.73828125,-6.0,-65.6875,-68.4375,-8.4453125,-8.8125,-0.8125,2.75
-71.0,-72.625,-5.5546875,-5.65625,-72.8125,-73.9375,-5.43359375,-5.5625,1.625,1.125
-60.15625,-61.3125,-9.171875,-9.1875,-64.625,-67.1875,-4.13671875,-4.609375,1.15625,2.5625
-67.3125,-65.0,-9.390625,-9.3515625,-69.625,-73.9375,-5.20703125,-5.3046875,-2.3125,4.3125
-79.125,-81.5625,-4.9296875,-5.05859375,-84.0,-84.5,-5.48046875,-5.71875,2.4375,0.5
-67.125,-69.0,-10.0,-10.6953125,-68.8125,-71.0625,-5.6640625,-5.70703125,1.875,2.25
-68.75,-72.8125,-4.94140625,-5.2578125,-75.5,-72.9375,-6.15234375,-6.15234375,4.0625,-2.5625
-65.5625,-66.5,-9.765625,-9.9140625,-70.75,-71.5625,-5.29296875,-5.3828125,0.9375,0.8125
-67.3125,-65.625,-6.84375,-6.8828125,-67.5,-69.8125,-3.744140625,-4.0078125,-1.6875,2.3125
-61.40625,-64.5,-5.296875,-5.484375,-60.1875,-62.53125,-4.46875,-4.9921875,3.09375,2.34375
-77.0625,-74.8125,-5.5625,-5.5,-77.0,-80.0625,-4.109375,-4.4609375,-2.25,3.0625
-61.5625,-63.875,-8.6796875,-8.921875,-66.5,-67.625,-2.9296875,-3.236328125,2.3125,1.125
-69.6875,-71.1875,-6.62109375,-6.68359375,-72.0625,-72.4375,-4.421875,-4.52734375,1.5,0.375
-79.5625,-80.625,-8.21875,-8.3203125,-81.4375,-82.875,-5.31640625,-5.42578125,1.0625,1.4375
-58.0625,-62.28125,-4.85546875,-5.10546875,-61.78125,-64.375,-6.24609375,-6.4453125,4.21875,2.59375
-75.0,-76.0625,-7.19140625,-7.3125,-76.9375,-79.125,-6.484375,-6.64453125,1.0625,2.1875
-74.375,-76.9375,-5.609375,-5.9453125,-80.6875,-80.3125,-4.953125,-5.2421875,2.5625,-0.375
-51.0625,-54.0625,-4.37109375,-4.57421875,-53.09375,-56.0,-3.052734375,-3.173828125,3.0,2.90625
-68.375,-68.75,-8.8203125,-8.9296875,-73.0625,-74.6875,-5.4453125,-5.80859375,0.375,1.625
-60.5,-61.59375,-11.4921875,-11.703125,-63.1875,-63.78125,-4.58203125,-4.94140625,1.09375,0.59375
-53.875,-60.59375,-7.84375,-8.6171875,-61.90625,-59.40625,-4.4375,-4.57421875,6.71875,-2.5
-69.5625,-71.3125,-10.4453125,-10.5234375,-71.125,-72.375,-4.4765625,-4.88671875,1.75,1.25
-67.0625,-67.0,-6.890625,-7.546875,-70.75,-76.75,-4.71484375,-5.046875,-0.0625,6.0
-69.4375,-71.0625,-7.7890625,-8.2734375,-72.375,-73.0,-3.533203125,-3.587890625,1.625,0.625
-63.84375,-64.3125,-6.39453125,-6.66796875,-67.5625,-69.6875,-5.54296875,-5.7265625,0.46875,2.125
-74.6875,-76.0625,-9.5625,-9.484375,-79.5625,-79.8125,-4.7265625,-4.56640625,1.375,0.25
-69.9375,-72.0,-5.11328125,-5.31640625,-75.3125,-74.25,-3.19921875,-3.44140625,2.0625,-1.0625
-68.5625,-70.5,-4.91796875,-4.90234375,-73.9375,-73.875,-5.71875,-5.8125,1.9375,-0.0625
-71.125,-73.1875,-5.921875,-6.01953125,-75.875,-75.625,-3.994140625,-4.125,2.0625,-0.25
-68.0,-68.0,-6.515625,-6.6484375,-69.4375,-71.875,-4.921875,-4.93359375,0.0,2.4375
-69.8125,-71.0625,-4.375,-4.59375,-75.6875,-78.75,-4.8203125,-4.9140625,1.25,3.0625
-75.0625,-74.5,-7.5625,-7.484375,-75.0,-77.0,-3.701171875,-3.845703125,-0.5625,2.0
-67.75,-66.375,-5.765625,-5.828125,-68.9375,-72.625,-5.46875,-5.58203125,-1.375,3.6875
-60.625,-62.59375,-4.59375,-4.84765625,-65.0,-64.625,-2.806640625,-2.966796875,1.96875,-0.375
-71.625,-74.75,-5.1328125,-5.07421875,-76.5625,-75.75,-5.796875,-6.05078125,3.125,-0.8125
-65.6875,-66.9375,-9.8984375,-9.90625,-70.0625,-70.4375,-5.1796875,-5.4375,1.25,0.375
-68.375,-70.0625,-9.40625,-10.0078125,-71.375,-70.5,-4.0234375,-4.09765625,1.6875,-0.875
-71.0,-72.25,-9.9453125,-9.953125,-74.875,-75.25,-4.671875,-4.92578125,1.25,0.375
-57.84375,-62.15625,-7.30859375,-7.390625,-63.21875,-63.4375,-5.515625,-6.125,4.3125,0.21875
-76.0625,-77.6875,-4.828125,-4.91015625,-78.75,-79.5,-3.630859375,-3.83203125,1.625,0.75
-68.3125,-71.3125,-6.37890625,-6.73046875,-71.625,-72.5625,-5.203125,-5.65625,3.0,0.9375
-55.53125,-59.125,-6.83203125,-7.6015625,-59.625,-60.625,-3.82421875,-4.3203125,3.59375,1.0
-65.875,-67.3125,-6.55859375,-6.54296875,-69.0625,-69.625,-3.880859375,-4.08984375,1.4375,0.5625
-68.625,-70.625,-7.97265625,-8.1328125,-71.9375,-71.375,-5.5390625,-5.609375,2.0,-0.5625
-60.5,-62.28125,-5.20703125,-5.23828125,-64.625,-65.4375,-4.62890625,-4.8515625,1.78125,0.8125
-68.4375,-68.875,-8.4921875,-8.4765625,-72.75,-74.375,-3.23828125,-3.490234375,0.4375,1.625
-64.875,-66.25,-6.73828125,-7.0,-68.4375,-67.4375,-5.7109375,-5.59375,1.375,-1.0
-64.8125,-67.8125,-9.515625,-9.5,-68.8125,-67.4375,-4.58984375,-4.77734375,3.0,-1.375
-69.875,-71.375,-5.30078125,-5.3203125,-72.0625,-72.25,-4.8125,-4.81640625,1.5,0.1875
-63.65625,-62.6875,-6.58203125,-6.49609375,-65.3125,-68.4375,-3.591796875,-4.0,-0.96875,3.125
-56.4375,-59.40625,-4.828125,-5.3203125,-62.40625,-64.0,-3.900390625,-4.10546875,2.96875,1.59375
-67.9375,-70.0,-8.0390625,-8.3203125,-73.4375,-73.0625,-5.70703125,-5.8984375,2.0625,-0.375
-63.9375,-65.9375,-6.26171875,-6.04296875,-68.0,-68.5,-5.30078125,-5.6328125,2.0,0.5
-67.0625,-67.125,-7.390625,-7.51953125,-73.6875,-74.1875,-5.4375,-5.58984375,0.0625,0.5
-73.0,-73.6875,-6.23828125,-6.1171875,-76.3125,-77.125,-4.26953125,-4.46484375,0.6875,0.8125
-57.34375,-60.125,-4.5078125,-4.453125,-61.65625,-62.875,-5.87109375,-5.75390625,2.78125,1.21875
-57.1875,-60.6875,-8.9375,-9.75,-59.71875,-62.375,-3.052734375,-3.263671875,3.5,2.65625
-68.1875,-70.3125,-8.0390625,-8.3203125,-72.5,-72.125,-3.8359375,-4.01953125,2.125,-0.375
-60.5,-61.78125,-5.828125,-5.9765625,-64.0625,-64.5625,-5.20703125,-5.1875,1.28125,0.5
-65.375,-66.125,-7.52734375,-7.75,-67.5625,-69.5625,-3.810546875,-4.01953125,0.75,2.0
-62.90625,-63.375,-9.9375,-10.0078125,-68.0625,-69.5625,-5.18359375,-5.30859375,0.46875,1.5
-56.90625,-61.96875,-7.8828125,-8.6328125,-60.71875,-60.96875,-5.12890625,-5.12109375,5.0625,0.25
-68.125,-70.0625,-6.7734375,-7.00390625,-72.5625,-73.75,-7.15234375,-7.48046875,1.9375,1.1875
-68.5,-71.625,-7.88671875,-8.296875,-73.875,-73.75,-5.67578125,-5.58203125,3.125,-0.125
-66.0,-68.8125,-6.94140625,-7.16796875,-66.375,-66.5625,-5.51171875,-5.58203125,2.8125,0.1875
-68.75,-68.1875,-8.5234375,-8.453125,-70.9375,-72.6875,-4.66796875,-4.71875,-0.5625,1.75
-58.25,-64.5,-5.453125,-5.9296875,-63.46875,-63.28125,-4.34765625,-4.7421875,6.25,-0.1875
-61.125,-59.84375,-4.48828125,-4.5078125,-64.0625,-67.1875,-5.4375,-5.3984375,-1.28125,3.125
-63.78125,-65.3125,-10.296875,-10.5,-64.8125,-65.6875,-4.7734375,-4.88671875,1.53125,0.875
-68.8125,-70.4375,-5.234375,-5.296875,-72.6875,-73.375,-6.53125,-6.7578125,1.625,0.6875
-67.4375,-70.25,-7.0390625,-7.265625,-73.0,-71.9375,-5.05859375,-5.4140625,2.8125,-1.0625
-63.875,-65.125,-9.1953125,-9.671875,-67.25,-67.75,-3.77734375,-4.05078125,1.25,0.5
-55.0,-55.90625,-6.1484375,-6.41015625,-57.90625,-58.71875,-5.609375,-5.671875,0.90625,0.8125
-64.0625,-65.375,-7.40234375,-7.90625,-67.0,-67.1875,-4.80859375,-5.00390625,1.3125,0.1875
-61.21875,-64.6875,-4.9453125,-5.3984375,-65.375,-65.25,-3.359375,-3.58203125,3.46875,-0.125
-72.125,-73.0625,-6.8828125,-6.76953125,-75.875,-76.3125,-6.4609375,-6.5,0.9375,0.4375
-62.375,-62.15625,-6.3515625,-6.33984375,-65.3125,-66.4375,-5.44921875,-5.4921875,-0.21875,1.125
-66.0,-67.0625,-11.140625,-11.1171875,-70.625,-71.5,-5.8984375,-6.0703125,1.0625,0.875
-69.125,-69.5625,-9.34375,-9.5390625,-72.9375,-73.625,-6.32421875,-6.32421875,0.4375,0.6875
-73.1875,-74.25,-11.2578125,-11.09375,-77.125,-77.375,-5.99609375,-6.19140625,1.0625,0.25
-65.625,-68.5625,-7.48046875,-8.109375,-68.5625,-69.875,-5.97265625,-5.69921875,2.9375,1.3125
-64.0625,-64.875,-7.48828125,-7.4453125,-68.75,-70.3125,-6.06640625,-6.1875,0.8125,1.5625
-63.28125,-64.625,-9.109375,-9.140625,-68.25,-69.1875,-5.6796875,-5.6875,1.34375,0.9375
-64.3125,-67.875,-6.03125,-6.18359375,-68.9375,-68.4375,-6.95703125,-6.5078125,3.5625,-0.5
-63.96875,-66.8125,-6.796875,-7.03515625,-66.8125,-67.5625,-5.72265625,-5.71484375,2.84375,0.75
-59.8125,-62.34375,-8.3046875,-8.6796875,-59.1875,-58.96875,-7.18359375,-7.05078125,2.53125,-0.21875
-68.0,-68.5625,-9.640625,-9.6953125,-71.625,-73.25,-5.26171875,-5.85546875,0.5625,1.625
-69.875,-70.75,-7.42578125,-7.89453125,-75.25,-76.0,-6.3984375,-6.46875,0.875,0.75
-70.4375,-71.5,-6.12109375,-6.07421875,-71.875,-71.875,-5.41796875,-5.3359375,1.0625,0.0
-62.6875,-65.0,-4.62890625,-4.78515625,-65.125,-66.1875,-3.93359375,-4.171875,2.3125,1.0625
-74.5625,-76.8125,-9.6171875,-10.0078125,-79.3125,-79.3125,-3.431640625,-3.685546875,2.25,0.0
-70.5625,-71.875,-8.6328125,-9.0078125,-74.625,-75.4375,-4.609375,-4.95703125,1.3125,0.8125
-75.6875,-77.3125,-9.2578125,-9.1640625,-80.6875,-80.625,-6.16015625,-6.10546875,1.625,-0.0625
-66.125,-69.0,-8.6953125,-9.03125,-73.9375,-72.5625,-6.01171875,-6.00390625,2.875,-1.375
-62.65625,-64.625,-6.54296875,-6.48046875,-63.53125,-66.1875,-5.51953125,-5.71484375,1.96875,2.65625
-65.0625,-66.5,-9.3125,-9.28125,-67.5625,-67.75,-4.734375,-4.94140625,1.4375,0.1875
-75.8125,-78.125,-6.65625,-7.03125,-78.6875,-80.125,-7.73828125,-7.8203125,2.3125,1.4375
-66.25,-66.1875,-4.77734375,-4.86328125,-69.5625,-71.625,-5.51953125,-5.421875,-0.0625,2.0625
-60.71875,-62.34375,-6.64453125,-7.15234375,-64.125,-64.4375,-4.05859375,-4.37890625,1.625,0.3125
-63.96875,-65.75,-4.59765625,-5.44921875,-65.3125,-67.625,-5.19140625,-5.4609375,1.78125,2.3125
-65.0625,-65.6875,-6.0,-6.3125,-67.3125,-68.875,-5.52734375,-5.58984375,0.625,1.5625
-65.75,-66.75,-9.4921875,-9.65625,-67.6875,-68.125,-3.47265625,-3.65234375,1.0,0.4375
-66.125,-68.375,-11.703125,-11.4296875,-71.125,-74.6875,-5.28125,-5.4765625,2.25,3.5625
-63.4375,-64.1875,-6.890625,-6.828125,-64.4375,-66.125,-4.0625,-4.3984375,0.75,1.6875
-64.3125,-66.8125,-7.875,-8.015625,-70.625,-70.375,-6.58984375,-6.62890625,2.5,-0.25
-68.75,-70.0625,-11.2734375,-11.9609375,-73.1875,-73.375,-6.171875,-6.1953125,1.3125,0.1875
-70.125,-71.6875,-7.88671875,-8.6328125,-70.0625,-72.6875,-6.86328125,-7.02734375,1.5625,2.625
-70.0,-71.3125,-7.8984375,-7.875,-74.0625,-75.0625,-5.0625,-5.25390625,1.3125,1.0
-69.625,-69.25,-6.97265625,-7.1171875,-72.375,-74.4375,-4.97265625,-4.921875,-0.375,2.0625
-71.875,-78.0625,-7.94140625,-8.5859375,-77.0,-74.6875,-3.50390625,-3.984375,6.1875,-2.3125
-66.5,-69.25,-10.390625,-10.5390625,-68.5625,-71.25,-3.62109375,-3.828125,2.75,2.6875
-55.5625,-58.65625,-5.24609375,-5.33203125,-58.5625,-60.25,-4.7421875,-4.9375,3.09375,1.6875
-64.0,-65.9375,-8.9140625,-8.84375,-65.375,-66.875,-3.888671875,-4.12109375,1.9375,1.5
-59.46875,-60.125,-5.51171875,-5.54296875,-62.3125,-63.4375,-5.2421875,-5.26171875,0.65625,1.125
-75.1875,-75.9375,-10.6875,-10.828125,-75.625,-76.4375,-6.31640625,-6.41015625,0.75,0.8125
-65.625,-66.375,-9.609375,-9.6953125,-68.25,-68.375,-3.962890625,-3.94140625,0.75,0.125
-73.1875,-75.75,-2.775390625,-4.38671875,-74.1875,-74.875,-5.4765625,-5.5078125,2.5625,0.6875
-67.5,-69.6875,-10.015625,-9.9453125,-73.6875,-74.0,-4.57421875,-4.59375,2.1875,0.3125
-55.96875,-58.75,-4.828125,-4.88671875,-59.875,-61.53125,-5.55078125,-5.79296875,2.78125,1.65625
-65.0625,-67.75,-9.3046875,-9.7734375,-69.125,-68.9375,-4.07421875,-4.48828125,2.6875,-0.1875
-62.21875,-62.375,-7.01953125,-7.1015625,-66.25,-69.1875,-6.51171875,-6.4375,0.15625,2.9375
-67.625,-69.625,-10.875,-11.0625,-69.875,-70.875,-5.7578125,-5.89453125,2.0,1.0
-68.8125,-70.0625,-8.0234375,-8.078125,-75.0,-73.8125,-7.66796875,-7.6875,1.25,-1.1875
-70.3125,-69.875,-5.875,-6.078125,-71.0625,-71.0625,-6.38671875,-6.65234375,-0.4375,0.0
-63.375,-64.5625,-9.5,-9.640625,-66.0,-66.9375,-4.7265625,-4.80078125,1.1875,0.9375
-74.75,-76.875,-5.76171875,-6.21875,-79.125,-80.625,-4.51953125,-4.79296875,2.125,1.5
-62.9375,-65.875,-6.58984375,-6.82421875,-66.1875,-68.4375,-5.84375,-6.24609375,2.9375,2.25
-71.5,-69.625,-10.4296875,-10.296875,-71.25,-75.375,-5.50390625,-5.56640625,-1.875,4.125
-69.125,-71.0625,-7.890625,-8.203125,-72.8125,-72.375,-7.6171875,-7.79296875,1.9375,-0.4375
-64.6875,-65.75,-5.515625,-6.0234375,-70.0,-71.3125,-3.57421875,-4.05078125,1.0625,1.3125
-67.125,-69.5,-5.33984375,-5.8515625,-71.0625,-73.625,-3.857421875,-4.1796875,2.375,2.5625
-68.8125,-68.5,-10.0625,-9.7734375,-69.0625,-71.1875,-3.720703125,-3.509765625,-0.3125,2.125
-67.9375,-70.5625,-7.3515625,-7.30078125,-71.1875,-71.625,-6.70703125,-6.90234375,2.625,0.4375
-65.4375,-67.1875,-6.921875,-6.83984375,-68.3125,-69.6875,-5.75,-6.0078125,1.75,1.375
-63.375,-66.0,-4.78515625,-4.9921875,-67.4375,-69.875,-5.0,-5.08203125,2.625,2.4375
-59.53125,-62.0625,-4.1640625,-4.16796875,-63.65625,-65.75,-4.97265625,-5.03125,2.53125,2.09375
-62.1875,-64.8125,-4.80859375,-5.21484375,-67.3125,-67.8125,-3.529296875,-4.23046875,2.625,0.5
-63.90625,-65.4375,-9.125,-9.3203125,-66.25,-66.9375,-6.40625,-6.421875,1.53125,0.6875
-56.53125,-59.15625,-6.0703125,-6.44140625,-62.125,-64.875,-5.76171875,-6.0078125,2.625,2.75
-69.625,-72.1875,-6.66796875,-7.12109375,-75.4375,-75.3125,-5.44140625,-5.765625,2.5625,-0.125
-74.0625,-75.0,-6.74609375,-6.70703125,-78.375,-78.25,-4.12109375,-4.5078125,0.9375,-0.125
-70.0,-71.0625,-5.19140625,-5.22265625,-73.875,-74.3125,-5.51953125,-5.65625,1.0625,0.4375
-63.8125,-64.375,-5.07421875,-5.43359375,-68.1875,-69.9375,-4.6796875,-5.03515625,0.5625,1.75
-73.25,-73.9375,-9.109375,-9.109375,-76.25,-77.25,-4.28125,-4.4375,0.6875,1.0
-65.8125,-67.625,-8.765625,-8.859375,-69.125,-69.6875,-5.6640625,-6.07421875,1.8125,0.5625
-64.5625,-65.9375,-6.98046875,-7.26953125,-68.4375,-68.75,-4.41796875,-4.546875,1.375,0.3125
-65.75,-66.375,-5.44921875,-5.5078125,-69.0,-69.6875,-5.73046875,-6.00390625,0.625,0.6875
-65.5625,-66.5,-4.71875,-4.86328125,-64.875,-65.5,-7.95703125,-8.1171875,0.9375,0.625
-78.625,-80.125,-4.6953125,-4.6171875,-80.125,-81.125,-7.2890625,-7.52734375,1.5,1.0
-69.125,-69.0625,-5.69921875,-5.51171875,-73.125,-74.1875,-4.65234375,-4.7734375,-0.0625,1.0625
-67.25,-68.6875,-7.22265625,-7.2734375,-71.25,-72.0625,-5.76953125,-5.9296875,1.4375,0.8125
-62.0625,-63.1875,-5.7734375,-5.73046875,-64.3125,-65.5,-5.06640625,-5.2890625,1.125,1.1875
-62.5,-65.375,-11.078125,-11.2265625,-63.5,-63.03125,-4.703125,-4.74609375,2.875,-0.46875
-72.6875,-77.3125,-8.7890625,-9.03125,-79.75,-80.5625,-4.125,-4.27734375,4.625,0.8125
-70.375,-73.5625,-8.8984375,-9.1015625,-78.0625,-76.0,-5.21875,-5.140625,3.1875,-2.0625
-67.9375,-69.875,-5.94140625,-5.9296875,-71.375,-72.375,-3.44921875,-3.62890625,1.9375,1.0
-68.0,-66.8125,-6.04296875,-6.140625,-66.375,-67.75,-2.609375,-2.943359375,-1.1875,1.375
-56.25,-57.125,-5.24609375,-5.0859375,-60.625,-63.53125,-3.96484375,-4.16796875,0.875,2.90625
-72.0625,-73.125,-5.35546875,-5.44921875,-73.625,-75.3125,-4.66796875,-4.89453125,1.0625,1.6875
-61.25,-61.875,-9.2421875,-9.2578125,-62.125,-64.4375,-6.3125,-6.5703125,0.625,2.3125
-71.4375,-72.0,-6.125,-5.91015625,-77.0625,-79.3125,-5.15234375,-5.28515625,0.5625,2.25
-67.6875,-69.6875,-8.2421875,-8.7265625,-75.4375,-74.875,-4.67578125,-4.296875,2.0,-0.5625
-68.25,-68.6875,-6.5703125,-6.5859375,-71.125,-72.5625,-6.44921875,-6.69921875,0.4375,1.4375
-63.4375,-65.875,-6.37109375,-6.296875,-67.25,-68.1875,-3.6875,-3.91796875,2.4375,0.9375
-61.5625,-62.21875,-6.06640625,-6.16015625,-63.4375,-63.84375,-4.52734375,-4.78515625,0.65625,0.40625
-60.1875,-61.6875,-5.98046875,-6.09375,-62.46875,-64.3125,-4.02734375,-4.24609375,1.5,1.84375
-71.75,-72.4375,-5.5,-5.21875,-72.4375,-75.6875,-5.6015625,-5.8125,0.6875,3.25
-57.0625,-60.4375,-5.7734375,-6.57421875,-61.15625,-63.75,-6.18359375,-6.015625,3.375,2.59375
-66.5,-67.125,-9.53125,-9.875,-68.0,-68.625,-4.84765625,-4.84375,0.625,0.625
-60.59375,-63.78125,-6.98046875,-7.234375,-63.0,-64.25,-3.798828125,-4.17578125,3.1875,1.25
-68.75,-73.0625,-6.5546875,-6.609375,-75.1875,-72.8125,-5.0625,-5.37109375,4.3125,-2.375
-69.125,-71.5,-3.474609375,-4.421875,-73.0625,-75.875,-3.44140625,-3.677734375,2.375,2.8125
-61.8125,-64.875,-5.4140625,-5.58984375,-66.5,-67.375,-4.3671875,-4.70703125,3.0625,0.875
-52.1875,-55.375,-7.234375,-7.1015625,-58.25,-59.8125,-5.2109375,-5.37109375,3.1875,1.5625
-63.65625,-65.3125,-4.76953125,-4.93359375,-65.125,-64.875,-4.0703125,-4.30859375,1.65625,-0.25
-79.4375,-79.875,-9.5625,-9.2578125,-81.1875,-82.625,-5.3671875,-5.3671875,0.4375,1.4375
-65.6875,-66.5625,-7.203125,-7.21484375,-70.8125,-73.125,-6.015625,-5.76171875,0.875,2.3125
-59.25,-59.65625,-2.00390625,-2.576171875,-58.0625,-61.65625,-5.48046875,-5.7578125,0.40625,3.59375
-79.6875,-80.6875,-6.01171875,-6.140625,-80.375,-81.1875,-3.7265625,-3.712890625,1.0,0.8125
-64.8125,-68.375,-5.60546875,-5.84375,-67.625,-67.75,-4.0546875,-4.28515625,3.5625,0.125
-71.5,-75.3125,-9.8828125,-10.5625,-77.9375,-79.6875,-5.11328125,-5.12109375,3.8125,1.75
-62.8125,-62.8125,-6.8359375,-6.97265625,-67.25,-70.0625,-5.9609375,-6.0,0.0,2.8125
-67.125,-65.5625,-8.984375,-8.7890625,-65.625,-68.1875,-3.86328125,-3.900390625,-1.5625,2.5625
-75.5,-78.625,-6.47265625,-6.39453125,-82.0,-80.8125,-5.47265625,-5.515625,3.125,-1.1875
-65.0625,-66.0625,-6.38671875,-6.359375,-67.5625,-69.8125,-3.01171875,-3.455078125,1.0,2.25
-70.125,-69.5625,-10.6953125,-10.578125,-69.875,-74.0,-4.09765625,-4.3984375,-0.5625,4.125
-63.34375,-63.96875,-5.2265625,-5.2265625,-66.5,-67.625,-3.943359375,-4.05078125,0.625,1.125
-71.3125,-71.375,-5.82421875,-5.7265625,-72.9375,-75.0,-4.0625,-4.12890625,0.0625,2.0625
-73.875,-75.0625,-8.6796875,-8.953125,-74.25,-75.3125,-3.884765625,-3.978515625,1.1875,1.0625
-69.6875,-69.3125,-9.453125,-9.25,-69.875,-72.75,-5.19921875,-5.25390625,-0.375,2.875
-60.34375,-65.1875,-7.28515625,-7.62890625,-65.875,-62.4375,-3.71484375,-3.90625,4.84375,-3.4375
-65.9375,-67.9375,-9.9140625,-10.2734375,-70.75,-72.8125,-4.02734375,-3.99609375,2.0,2.0625
-70.8125,-71.6875,-6.71484375,-7.0390625,-72.9375,-73.75,-3.716796875,-3.8046875,0.875,0.8125
-57.84375,-61.46875,-8.9140625,-9.6015625,-62.65625,-65.25,-4.80078125,-4.98046875,3.625,2.59375
-65.75,-68.0625,-6.01953125,-6.515625,-71.375,-70.875,-5.66015625,-5.67578125,2.3125,-0.5
-75.8125,-76.25,-4.78125,-4.69921875,-78.25,-79.625,-5.46484375,-5.72265625,0.4375,1.375
-56.65625,-59.125,-4.90234375,-5.36328125,-61.40625,-61.5,-4.6953125,-4.953125,2.46875,0.09375
-61.03125,-61.9375,-4.23046875,-4.265625,-62.8125,-63.3125,-5.78515625,-5.73828125,0.90625,0.5
-67.75,-69.25,-5.18359375,-5.40625,-71.125,-71.25,-5.08203125,-5.17578125,1.5,0.125
-66.875,-69.25,-4.71875,-4.765625,-71.4375,-73.0625,-3.892578125,-4.40625,2.375,1.625
-70.625,-70.6875,-6.73828125,-6.70703125,-69.6875,-72.375,-6.20703125,-6.359375,0.0625,2.6875
-70.6875,-72.25,-9.3671875,-9.0390625,-76.6875,-75.9375,-6.19140625,-6.265625,1.5625,-0.75
-72.9375,-74.875,-10.1640625,-10.59375,-74.6875,-76.0625,-3.37109375,-3.7109375,1.9375,1.375
-65.3125,-65.875,-6.2890625,-6.41796875,-68.0,-68.9375,-4.4140625,-4.5859375,0.5625,0.9375
-59.25,-61.25,-6.29296875,-6.43359375,-64.3125,-65.125,-5.125,-5.04296875,2.0,0.8125
-74.0,-76.75,-6.609375,-6.8046875,-76.5,-76.8125,-6.09375,-6.3671875,2.75,0.3125
-62.625,-62.65625,-4.41015625,-4.5546875,-64.8125,-66.375,-6.93359375,-6.9609375,0.03125,1.5625
-60.1875,-62.84375,-7.30859375,-7.54296875,-64.8125,-64.0625,-5.55078125,-5.75,2.65625,-0.75
-61.75,-61.5625,-5.62890625,-5.85546875,-64.375,-65.6875,-6.2265625,-6.33984375,-0.1875,1.3125
-64.3125,-66.875,-7.2734375,-7.19140625,-67.375,-67.4375,-5.01171875,-5.0859375,2.5625,0.0625
-68.5,-66.9375,-9.3515625,-9.5234375,-67.1875,-69.5,-4.33984375,-4.46875,-1.5625,2.3125
-69.0625,-70.6875,-4.96484375,-4.86328125,-69.625,-69.75,-5.15625,-5.33203125,1.625,0.125
